date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:53:30	207888/207888	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:22d3f000e8e0a94e532a2de3e26e8807%22	https://weepink.me/collections/perfumaria/products/vf-bloom-desodorante-colonia-75ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/perfumaria/products/vf-bloom-desodorante-colonia-75ml-wepink.html	(from https://weepink.me/collections/perfumaria)
17:53:31	207049/207049	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:76f508d545d5c32d6f029216a0c5ae0f%22	https://weepink.me/collections/perfumaria/products/liberte-desodorante-colonia-100ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/perfumaria/products/liberte-desodorante-colonia-100ml-wepink.html	(from https://weepink.me/collections/perfumaria)
17:53:31	204791/204791	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:23dcfeae75521310b8c15d572d44e663%22	https://weepink.me/collections/perfumaria/products/vf-golden-desodorante-colonia-75ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/perfumaria/products/vf-golden-desodorante-colonia-75ml-wepink.html	(from https://weepink.me/collections/perfumaria)
17:53:32	210081/210081	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:b8c0127c158d564110a6f7244ddb8e27%22	https://weepink.me/collections/perfumaria/products/liberte-exclusif-desodorante-colonia-100ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/perfumaria/products/liberte-exclusif-desodorante-colonia-100ml-wepink.html	(from https://weepink.me/collections/perfumaria)
17:53:32	207455/207455	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:486b7f8337a81e2bb983b68fb3a4c69c%22	https://weepink.me/collections/perfumaria/products/obsessed-desodorante-colonia-100ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/perfumaria/products/obsessed-desodorante-colonia-100ml-wepink.html	(from https://weepink.me/collections/perfumaria)
17:53:33	208063/208063	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:361e743c01cf0956af9ab163a1d8d0f1%22	https://weepink.me/collections/perfumaria/products/vf-onyx-desodorante-colonia-75ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/perfumaria/products/vf-onyx-desodorante-colonia-75ml-wepink.html	(from https://weepink.me/collections/perfumaria)
17:53:33	21328/21328	---MC-	200	added ('OK')	application/atom+xml	etag:W/%22cacheable:055076ea2138b57390267df31c002a22%22	https://weepink.me/collections/hair.atom	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/hair.atom	(from https://weepink.me/collections/hair)
17:53:34	16443/16443	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:eb4024b59440c53d9b0ce00146086df7%22	https://weepink.me/collections/hair.oembed	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/hair.oembed	(from https://weepink.me/collections/hair)
17:53:34	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:53:57%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/hair)
17:53:35	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:53:58%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/hair)
17:53:36	208165/208165	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:0d6fcd5c71177f864ca6e00a9180ca2c%22	https://weepink.me/collections/hair/products/hair-tonic-tonico-capilar-120ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/hair/products/hair-tonic-tonico-capilar-120ml-wepink.html	(from https://weepink.me/collections/hair)
17:53:36	204932/204932	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:865fe381b8da5c23fb723e41ac4980b7%22	https://weepink.me/collections/hair/products/hair-mist-red-desodorante-capilar-50ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/hair/products/hair-mist-red-desodorante-capilar-50ml-wepink.html	(from https://weepink.me/collections/hair)
17:53:37	180649/180649	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:3fc667e187056e626a87edd36be3facb%22	https://weepink.me/collections/hair/products/hair-mist-heaven-desodorante-capilar-50ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/hair/products/hair-mist-heaven-desodorante-capilar-50ml-wepink.html	(from https://weepink.me/collections/hair)
17:53:37	205215/205215	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:c3af3830c15c423d8c7ad48763715e21%22	https://weepink.me/collections/hair/products/hair-mist-obsessed-desodorante-capilar-50ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/hair/products/hair-mist-obsessed-desodorante-capilar-50ml-wepink.html	(from https://weepink.me/collections/hair)
17:53:38	205491/205491	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:98dc1630780c15d81c53fb687ebf7247%22	https://weepink.me/collections/hair/products/hair-mist-liberte-desodorante-capilar-50ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/hair/products/hair-mist-liberte-desodorante-capilar-50ml-wepink.html	(from https://weepink.me/collections/hair)
17:53:38	207168/207168	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:6938d3d2c7313c7cd15537ab211f2ac2%22	https://weepink.me/collections/hair/products/proteina-condicionante-my-hair-ultra-repair-230ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/hair/products/proteina-condicionante-my-hair-ultra-repair-230ml-wepink.html	(from https://weepink.me/collections/hair)
17:53:39	215790/215790	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:699b4804cfd9223b084f09bffe12819a%22	https://weepink.me/collections/hair/products/leave-in-capilar-multifuncional-120ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/hair/products/leave-in-capilar-multifuncional-120ml-wepink.html	(from https://weepink.me/collections/hair)
17:53:40	204967/204967	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:75179b9da200607ba40be5e130159cf3%22	https://weepink.me/collections/hair/products/booster-repair-oleo-capilar-30ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/hair/products/booster-repair-oleo-capilar-30ml-wepink.html	(from https://weepink.me/collections/hair)
17:53:40	27342/27342	---MC-	200	added ('OK')	application/atom+xml	etag:W/%22cacheable:8d2e748727d677f893bdce7e34fb6c11%22	https://weepink.me/collections/body-cream.atom	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/body-cream.atom	(from https://weepink.me/collections/body-cream)
17:53:40	21990/21990	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:8236c689deebcde13ff26879634ad942%22	https://weepink.me/collections/body-cream.oembed	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/body-cream.oembed	(from https://weepink.me/collections/body-cream)
17:53:41	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:54:04%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/body-cream)
17:53:41	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:54:05%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/body-cream)
17:53:42	205851/205851	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:74051827dd9a7cb85ed2e648db4263dc%22	https://weepink.me/collections/body-cream/products/body-cream-fatal-rouge-desodorante-hidratante-200ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/body-cream/products/body-cream-fatal-rouge-desodorante-hidratante-200ml-wepink.html	(from https://weepink.me/collections/body-cream)
17:53:43	206210/206210	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:b9d8599dc9be7fea697f4e3ceb873b91%22	https://weepink.me/collections/body-cream/products/body-cream-one-touch-warm-desodorante-hidratante-200ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/body-cream/products/body-cream-one-touch-warm-desodorante-hidratante-200ml-wepink.html	(from https://weepink.me/collections/body-cream)
17:53:43	206609/206609	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:938ff4d09d9dc9c896b1f52b0d6818bc%22	https://weepink.me/collections/body-cream/products/body-cream-obsessed-gold-desodorante-hidratante-200ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/body-cream/products/body-cream-obsessed-gold-desodorante-hidratante-200ml-wepink.html	(from https://weepink.me/collections/body-cream)
17:53:44	205985/205985	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:471f5333872571f376110e92341460ab%22	https://weepink.me/collections/body-cream/products/body-cream-perfect-pear-desodorante-hidratante-200ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/body-cream/products/body-cream-perfect-pear-desodorante-hidratante-200ml-wepink.html	(from https://weepink.me/collections/body-cream)
17:53:44	213853/213853	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:92ea66b21e7ad15423d1831bc99b67f5%22	https://weepink.me/collections/body-cream/products/body-cream-vf-choices-desodorante-hidratante-200ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/body-cream/products/body-cream-vf-choices-desodorante-hidratante-200ml-wepink.html	(from https://weepink.me/collections/body-cream)
17:53:45	210553/210553	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:265e5a40d0362537f8bc4e29fbaf2bb5%22	https://weepink.me/collections/body-cream/products/body-cream-vf-desodorante-hidratante-200ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/body-cream/products/body-cream-vf-desodorante-hidratante-200ml-wepink.html	(from https://weepink.me/collections/body-cream)
17:53:46	212713/212713	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:a43996c089a3296405f1c9cb72a42de1%22	https://weepink.me/collections/body-cream/products/body-cream-liberte-desodorante-hidratante-200ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/body-cream/products/body-cream-liberte-desodorante-hidratante-200ml-wepink.html	(from https://weepink.me/collections/body-cream)
17:53:46	213039/213039	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:42cf0d2d86ad5c8f99f3e47843992f9f%22	https://weepink.me/collections/body-cream/products/body-cream-obsessed-desodorante-hidratante-200ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/body-cream/products/body-cream-obsessed-desodorante-hidratante-200ml-wepink.html	(from https://weepink.me/collections/body-cream)
17:53:47	205939/205939	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:11c69280c3ba6c20d400f79c398019fc%22	https://weepink.me/collections/body-cream/products/body-cream-vf-golden-desodorante-hidratante-200ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/body-cream/products/body-cream-vf-golden-desodorante-hidratante-200ml-wepink.html	(from https://weepink.me/collections/body-cream)
17:53:47	121455/121455	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:4ad1224d664f3def604be0a1c719f1e0%22	https://weepink.me/pages/rastreio-2025	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/pages/rastreio-2026.html	(from https://weepink.me/pages/Rastreio-2025)
17:53:48	119522/119522	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:46b15b3714fe25a96ddc36cfd39f0ae3%22	https://weepink.me/pages/POST	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/pages/POST	(from https://weepink.me/pages/Rastreio-2025)
17:53:48	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:54:11%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/pages/Rastreio-2025)
17:53:49	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:54:12%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/pages/Rastreio-2025)
17:53:51	676/676	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:54:14%20GMT	http://www.17track.net/externalcall.js	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/www.17track.net/externalcall.117.delayed	(from https://weepink.me/pages/Rastreio-2025)
17:53:52	33860/33860	---MCZ	200	added ('OK')	application/javascript	etag:W/%228444-+jjvxoW9hra2j6oo6LxHQ1oRO38%22	https://www.17track.net/externalcall.js	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/www.17track.net/externalcall.js	(from https://weepink.me/pages/Rastreio-2025)
17:53:52	119522/119522	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:46b15b3714fe25a96ddc36cfd39f0ae3%22	https://weepink.me/pages/GET	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/pages/GET	(from https://weepink.me/pages/Rastreio-2025)
17:53:53	119522/119522	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:46b15b3714fe25a96ddc36cfd39f0ae3%22	https://weepink.me/pages/url	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/pages/url	(from https://weepink.me/pages/Rastreio-2025)
17:53:53	9/9	---MCZ	404	error ('Not%20Found')	text/plain	etag:W/%22cacheable:f46d016919f211ec3c2a4011cbe7c8b6%22	https://weepink.me/pages/window.location.href	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/pages/window.location.href	(from https://weepink.me/pages/Rastreio-2025)
17:53:54	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:54:17%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/cart)
17:53:55	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:54:18%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/cart)
17:53:56	207970/207970	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:e1625d206ed5c629910caf96dd0a541f%22	https://weepink.me/products/celebrate-relics-desodorante-colonia-100ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/products/celebrate-relics-desodorante-colonia-100ml-wepink.html	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:53:56	2885/2885	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:8a4233f75431d7770bb6048e89ca244f%22	https://weepink.me/products/celebrate-relics-desodorante-colonia-100ml-wepink.oembed	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/products/celebrate-relics-desodorante-colonia-100ml-wepink.oembed	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:53:57	119522/119522	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:46b15b3714fe25a96ddc36cfd39f0ae3%22	https://weepink.me/collections/perfumaria/products/POST	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/perfumaria/products/POST	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:53:57	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:54:20%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:53:58	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:54:21%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:53:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:54:21%20GMT	http://weepink.me/cdn/shop/files/160843-1200-auto_800x.png?v=1757368305	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160843-1200-auto_800x.12336d3.delayed	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:54:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:54:22%20GMT	http://weepink.me/cdn/shop/files/160844-1200-auto_800x.png?v=1757368305	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160844-1200-auto_800x36d3.png	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:54:00	324380/324380	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:12:23%20GMT	https://weepink.me/cdn/shop/files/160843-1200-auto_800x.png?v=1757368305	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160843-1200-auto_800x36d3.png	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:54:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:54:23%20GMT	http://weepink.me/cdn/shop/files/160845-1200-auto_800x.png?v=1757368305	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160845-1200-auto_800x36d3.png	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:54:02	155315/155315	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:12:24%20GMT	https://weepink.me/cdn/shop/files/160844-1200-auto_800x.png?v=1757368305	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160844-1200-auto_800x36d3.png	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:54:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:54:25%20GMT	http://weepink.me/cdn/shop/files/160843-1200-auto_1024x.png?v=1757368305	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160843-1200-auto_1024x36d3.png	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:54:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:54:27%20GMT	http://weepink.me/cdn/shop/files/160844-1200-auto_1024x.png?v=1757368305	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160844-1200-auto_1024x36d3.png	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:54:06	330620/330620	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:12:26%20GMT	https://weepink.me/cdn/shop/files/160845-1200-auto_800x.png?v=1757368305	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160845-1200-auto_800x36d3.png	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:54:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:54:30%20GMT	http://weepink.me/cdn/shop/files/160845-1200-auto_1024x.png?v=1757368305	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160845-1200-auto_1024x36d3.png	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:54:08	383213/383213	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:12:27%20GMT	https://weepink.me/cdn/shop/files/160843-1200-auto_1024x.png?v=1757368305	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160843-1200-auto_1024x36d3.png	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:54:08	190157/190157	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:12:29%20GMT	https://weepink.me/cdn/shop/files/160844-1200-auto_1024x.png?v=1757368305	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160844-1200-auto_1024x36d3.png	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:54:08	391694/391694	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:12:31%20GMT	https://weepink.me/cdn/shop/files/160845-1200-auto_1024x.png?v=1757368305	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160845-1200-auto_1024x36d3.png	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:54:09	119522/119522	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:46b15b3714fe25a96ddc36cfd39f0ae3%22	https://weepink.me/collections/perfumaria/products/GET	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/perfumaria/products/GET	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:54:10	119522/119522	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:46b15b3714fe25a96ddc36cfd39f0ae3%22	https://weepink.me/collections/perfumaria/products/url	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/perfumaria/products/url	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:54:10	9/9	---MCZ	404	error ('Not%20Found')	text/plain	etag:W/%22cacheable:8f0c8f19652d3a2183d3595599986b0c%22	https://weepink.me/collections/perfumaria/products/window.location.href	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/perfumaria/products/window.location.href	(from https://weepink.me/collections/perfumaria/products/celebrate-relics-desodorante-colonia-100ml-wepink)
17:54:11	206297/206297	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:a87ea6fa6d107f4aa1e0f6973116807c%22	https://weepink.me/products/kit-perfume-obsessed-body-splash-obsessed-creme-corporal-obsessed	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/products/kit-perfume-obsessed-body-splash-obsessed-creme-corporal-obsessed.html	(from https://weepink.me/collections/perfumaria/products/kit-perfume-obsessed-body-splash-obsessed-creme-corporal-obsessed)
17:54:11	1247/1247	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:49dc0b531d8c83fff9cc6e92436b3c5f%22	https://weepink.me/products/kit-perfume-obsessed-body-splash-obsessed-creme-corporal-obsessed.oembed	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/products/kit-perfume-obsessed-body-splash-obsessed-creme-corporal-obsessed.oembed	(from https://weepink.me/collections/perfumaria/products/kit-perfume-obsessed-body-splash-obsessed-creme-corporal-obsessed)
17:54:12	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:54:35%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/perfumaria/products/kit-perfume-obsessed-body-splash-obsessed-creme-corporal-obsessed)
17:54:12	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:54:35%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/perfumaria/products/kit-perfume-obsessed-body-splash-obsessed-creme-corporal-obsessed)
17:54:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:54:36%20GMT	http://weepink.me/cdn/shop/files/ChatGPTImageSep9_2025_04_57_54PM_800x.png?v=1757447890	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/ChatGPTImageSep9_2025_04_57_54PM_800xab4a.png	(from https://weepink.me/collections/perfumaria/products/kit-perfume-obsessed-body-splash-obsessed-creme-corporal-obsessed)
17:54:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:54:37%20GMT	http://weepink.me/cdn/shop/files/159440-1200-auto_74d9fdfe-f6dc-4e60-b7fa-994e14c7c75a_800x.png?v=1757447902	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159440-1200-auto_74d9fdfe-f6dc-4e60-b7fa-994e14c7c75a_800xcea5.png	(from https://weepink.me/collections/perfumaria/products/kit-perfume-obsessed-body-splash-obsessed-creme-corporal-obsessed)
17:54:15	508056/508056	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2020:54:37%20GMT	https://weepink.me/cdn/shop/files/ChatGPTImageSep9_2025_04_57_54PM_800x.png?v=1757447890	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/ChatGPTImageSep9_2025_04_57_54PM_800xab4a.png	(from https://weepink.me/collections/perfumaria/products/kit-perfume-obsessed-body-splash-obsessed-creme-corporal-obsessed)
